u_id,h_id,hotel_name,住所,y_m,o_year,prefecture,pre_code,rooms,management,brand,LocName,fX,fY,iConf,iLvl,haneda_dur,haneda_far,haneda_tra,narita_dur,narita_far,narita_tra,tokyo_dura,tokyo_fare,tokyo_tran,L01_005,lvalue,L01_044,L01_045,L01_046,L01_047
2249,7,ホテルマイスデイズ浅草橋,東京都台東区浅草橋１丁目５-５,2009年12月,2009,東京都,13_東京都,139,MC,ホテルマイステイズマネジメント,東京都/台東区/浅草橋/一丁目/５番,139.78371,35.69698,5,7,49,604,0,79,1276,1,15,154,1,2018,1020000,中高層の小規模な営業所兼事務所が多い商業地域,浅草橋,280,商業
2655,67,ホテルリブマックス東京馬喰町,東京都中央区日本橋馬喰町１丁目７-２０,2017年3月,2017,東京都,13_東京都,63,賃貸,リブマックスホテルズ＆リゾーツ,東京都/中央区/日本橋馬喰町/一丁目/７番,139.78214,35.69351,5,7,47,604,0,80,1276,0,11,133,0,2018,1020000,中高層の小規模な営業所兼事務所が多い商業地域,浅草橋,280,商業
3020,22,R&Bホテル東日本橋,東京都中央区東日本橋２丁目１５-６,1998年4月,1998,東京都,13_東京都,203,賃貸,ワシントンホテルプラザチェーン　R＆Bホテルチェーン,東京都/中央区/東日本橋/二丁目/１５番,139.78548,35.69386,5,7,45,604,0,74,1276,0,14,133,0,2018,1020000,中高層の小規模な営業所兼事務所が多い商業地域,浅草橋,280,商業
11,7,イビス東京新宿,東京都新宿区西新宿７丁目１０-５,2011年11月,2011,東京都,13_東京都,206,MC,アコーホテルズ,東京都/新宿区/西新宿/七丁目/１０番,139.6981,35.69385,5,7,63,601,1,108,1441,3,24,195,0,2018,5700000,中高層の店舗、事務所ビルが建ち並ぶ商業地域,新宿,410,商業
1895,15,新宿プリンスホテル,東京都新宿区歌舞伎町１-３０-１,1977年3月,1977,東京都,13_東京都,571,賃貸,プリンスホテルズ＆リゾーツ,東京都/新宿区/歌舞伎町/一丁目/３０番,139.69972,35.69597,5,7,66,601,1,110,1400,2,27,195,0,2018,5700000,中高層の店舗、事務所ビルが建ち並ぶ商業地域,新宿,410,商業
2099,13,ホテルウィングインターナショナル新宿,東京都新宿区歌舞伎町１丁目２１-７,2010年11月,2010,東京都,13_東京都,134,賃貸,ホテルウィングインターナショナル,東京都/新宿区/歌舞伎町/一丁目/２１番,139.70117,35.69522,5,7,66,601,1,111,1473,2,27,195,0,2018,5700000,中高層の店舗、事務所ビルが建ち並ぶ商業地域,新宿,410,商業
2266,24,ホテルマイステイズ西新宿,東京都新宿区西新宿７丁目１４-１４,2011年9月,2011,東京都,13_東京都,102,MC,ホテルマイステイズマネジメント,東京都/新宿区/西新宿/七丁目/１４番,139.69693,35.69518,5,7,66,601,1,110,1451,2,27,194,0,2018,5700000,中高層の店舗、事務所ビルが建ち並ぶ商業地域,新宿,410,商業
1115,23,相鉄フレッサイン東京錦糸町,東京都墨田区江東橋２丁目１８-７,2017年12月,2017,東京都,13_東京都,281,賃貸,相鉄フレッサイン,東京都/墨田区/江東橋/二丁目/１８番,139.81149,35.69594,5,7,59,737,1,87,1327,1,15,154,0,2018,1610000,飲食店等が建ち並ぶアーケード街の商業地域,錦糸町,150,商業
2363,41,モクシー東京錦糸町,東京都墨田区江東橋3-4-2,2017年11月,2017,東京都,13_東京都,205,NA,マリオットインターナショナル,東京都/墨田区/江東橋/三丁目/４番,139.81345,35.69354,5,7,60,737,1,88,1327,1,16,154,0,2018,1610000,飲食店等が建ち並ぶアーケード街の商業地域,錦糸町,150,商業
1280,52,コンフォートホテル東京東神田,東京都千代田区東神田１丁目９-１０,2017年4月,2017,東京都,13_東京都,188,FC,チョイスホテルズジャパン,東京都/千代田区/東神田/一丁目/９番,139.77974,35.69458,5,7,50,604,0,83,1276,0,14,133,0,2018,825000,中高層事務所ビル、倉庫等が混在する商業地域,浅草橋,250,商業
2439,5,グリッズ秋葉原ホテル＋ホステル,東京都千代田区東神田２丁目８-１６,2015年4月,2015,東京都,13_東京都,133,MC,UDS,東京都/千代田区/東神田/二丁目/８番,139.78125,35.69656,5,7,52,604,0,83,1276,1,13,133,0,2018,825000,中高層事務所ビル、倉庫等が混在する商業地域,浅草橋,250,商業
157,127,アパホテル東新宿歌舞伎町,東京都新宿区歌舞伎町２丁目１９-１４,2014年4月,2014,東京都,13_東京都,165,所有直営,アパホテルズ＆リゾーツ,東京都/新宿区/歌舞伎町/二丁目/１９番,139.70451,35.69805,5,7,67,601,1,107,1451,2,33,195,0,2018,1170000,中層の飲食店ビル、ホテル等が建ち並ぶ商業地域,新宿,720,商業
166,136,アパホテル新宿歌舞伎町タワー,東京都新宿区歌舞伎町１丁目２０-２,2015年9月,2015,東京都,13_東京都,620,所有直営,アパホテルズ＆リゾーツ,東京都/新宿区/歌舞伎町/一丁目/２０番,139.70142,35.69585,5,7,66,601,1,110,1400,2,28,195,0,2018,1170000,中層の飲食店ビル、ホテル等が建ち並ぶ商業地域,新宿,720,商業
190,160,アパホテル東新宿歌舞伎町東,東京都新宿区歌舞伎町２丁目１７-７,2017年3月,2017,東京都,13_東京都,129,直営,アパホテルズ＆リゾーツ,東京都/新宿区/歌舞伎町/二丁目/１７番,139.70523,35.69786,5,7,67,601,1,107,1451,2,31,195,0,2018,1170000,中層の飲食店ビル、ホテル等が建ち並ぶ商業地域,新宿,720,商業
1026,106,スーパーホテル新宿歌舞伎町,東京都新宿区歌舞伎町２丁目３９番９号,2014年10月,2014,東京都,13_東京都,117,賃貸,スーパーホテル,東京都/新宿区/歌舞伎町/二丁目/３９番,139.70215,35.69691,5,7,65,601,1,109,1400,2,29,195,0,2018,1170000,中層の飲食店ビル、ホテル等が建ち並ぶ商業地域,新宿,720,商業
1472,69,東横INN新宿歌舞伎町,東京都新宿区歌舞伎町２丁目２０-１５,2004年1月,2004,東京都,13_東京都,351,NA,東横INN,東京都/新宿区/歌舞伎町/二丁目/２０番,139.70425,35.69719,5,7,67,601,1,109,1451,2,32,195,0,2018,1170000,中層の飲食店ビル、ホテル等が建ち並ぶ商業地域,新宿,720,商業
2125,15,ヴィラフォンテーヌ新宿,東京都新宿区歌舞伎町２丁目４０-９,2008年6月,2008,東京都,13_東京都,66,所有直営,ホテルヴィラフォンテーヌ,東京都/新宿区/歌舞伎町/二丁目/４０番,139.70221,35.69737,5,7,65,601,1,109,1400,2,29,195,0,2018,1170000,中層の飲食店ビル、ホテル等が建ち並ぶ商業地域,新宿,720,商業
2994,29,ホテルグレイスリー新宿,東京都新宿区歌舞伎町１丁目１９-１,2015年4月,2015,東京都,13_東京都,970,賃貸,WHG,東京都/新宿区/歌舞伎町/一丁目/１９番,139.702,35.69534,5,7,65,601,1,111,1473,2,26,195,0,2018,1170000,中層の飲食店ビル、ホテル等が建ち並ぶ商業地域,新宿,720,商業
278,9,ヴィアイン秋葉原,東京都千代田区神田須田町２丁目１９-４,2011年3月,2011,東京都,13_東京都,284,賃貸,ヴィアインホテルチェーン,東京都/千代田区/神田須田町/二丁目/１９番,139.77199,35.69657,5,7,48,637,1,91,1318,1,13,133,0,2018,4960000,中高層の店舗兼事務所ビルが建ち並ぶ商業地域,秋葉原,120,商業
579,62,ドーミーインPREMIUM神田,東京都千代田区神田須田町１丁目１６,2017年4月,2017,東京都,13_東京都,139,賃貸,共立メンテナンス,東京都/千代田区/神田須田町/一丁目/１６番,139.7706,35.69532,5,7,45,637,1,92,1318,1,10,133,0,2018,4960000,中高層の店舗兼事務所ビルが建ち並ぶ商業地域,秋葉原,120,商業
1729,8,レム秋葉原,東京都千代田区神田佐久間町１丁目６-５TX秋葉原阪急ビル,2008年4月,2008,東京都,13_東京都,260,直営,阪急阪神第一ホテルグループ,東京都/千代田区/神田佐久間町/一丁目/６番地,139.77335,35.69783,5,7,45,637,1,89,1409,2,10,133,0,2018,4960000,中高層の店舗兼事務所ビルが建ち並ぶ商業地域,秋葉原,120,商業
2991,26,秋葉原ワシントンホテル,東京都千代田区神田佐久間町１丁目８-３,2010年5月,2010,東京都,13_東京都,369,賃貸,WHG,東京都/千代田区/神田佐久間町/一丁目/８番地,139.77304,35.6973,5,7,45,637,1,89,1318,1,10,133,0,2018,4960000,中高層の店舗兼事務所ビルが建ち並ぶ商業地域,秋葉原,120,商業
2119,9,ヴィラフォンテーヌ神保町,東京都千代田区神田神保町１丁目３０,2002年1月,2002,東京都,13_東京都,72,所有直営,ホテルヴィラフォンテーヌ,東京都/千代田区/神田神保町/一丁目/３０番地,139.75854,35.69695,5,7,54,604,1,95,1318,1,16,133,0,2018,640000,小規模の店舗兼住宅等が多い細街路沿い商業地域,神保町,170,商業
125,95,アパホテル秋葉原駅前,東京都千代田区神田佐久間町２丁目１３-２０,2012年10月,2012,東京都,13_東京都,137,所有直営,アパホテルズ＆リゾーツ,東京都/千代田区/神田佐久間町/二丁目/１３番地,139.77643,35.69833,5,7,48,637,1,86,1276,1,13,133,0,2018,1300000,中高層の店舗、事務所ビルの多い商業地域,秋葉原,450,商業
944,24,スーパーホテル東京・亀戸,東京都江東区亀戸２丁目１３-６,2003年10月,2003,東京都,13_東京都,93,賃貸,スーパーホテル,東京都/江東区/亀戸/二丁目/１３番,139.82297,35.6989,5,7,62,758,1,94,1162,0,22,165,1,2018,1540000,中高層ビル、小売店舗が建ち並ぶ駅前の商業地域,亀戸,150,商業
726,3,京急EXイン浅草橋駅前,東京都台東区浅草橋１-２７-９,2010年4月,2010,東京都,13_東京都,179,MC,京急EXイン,東京都/台東区/浅草橋/一丁目/２７番,139.78491,35.69812,5,7,47,604,0,77,1276,1,19,154,1,2018,2160000,高層の店舗ビルが建ち並ぶ駅前の商業地域,浅草橋,0,商業
1634,231,東横INNアキバ浅草橋駅東口,東京都台東区柳橋２丁目１４-４,2012年1月,2012,東京都,13_東京都,239,NA,東横INN,東京都/台東区/柳橋/二丁目/１４番,139.78787,35.69943,5,7,48,604,0,78,1276,1,21,154,1,2018,585000,中層の事務所、マンション等が混在する商業地域,浅草橋,510,商業
1636,233,東横INN立川駅北口,東京都立川市曙町１丁目１３-１４,2012年4月,2012,東京都,13_東京都,185,NA,東横INN,東京都/立川市/曙町/一丁目/１３番,139.4091,35.69887,5,7,91,1195,2,135,2016,2,47,637,0,2018,590000,店舗、事務所ビル等が混在する商業地域,立川,490,商業
899,38,ホテルメッツ立川,東京都立川市柴崎町3-1-1,2008年10月,2008,東京都,13_東京都,129,賃貸,JR東日本ホテルズ,東京都/立川市/柴崎町/三丁目/１番,139.41368,35.69767,5,7,87,1195,2,131,2016,2,43,637,0,2018,5050000,中高層の店舗ビル等が建ち並ぶ駅前の商業地域,立川,160,商業
1720,3,パレスホテル立川,東京都立川市曙町２-４０-１５,1994年10月,1994,東京都,13_東京都,238,賃貸,パレスホテルグループ,東京都/立川市/曙町/二丁目/４０番,139.41318,35.70176,5,7,91,1195,2,135,2016,2,47,637,0,2018,5050000,中高層の店舗ビル等が建ち並ぶ駅前の商業地域,立川,160,商業
720,8,京王プレッソイン九段下,東京都千代田区九段北１丁目７-１,2009年7月,2009,東京都,13_東京都,126,賃貸,京王プレッソイン,東京都/千代田区/九段北/一丁目/７番,139.75183,35.69705,5,7,56,717,1,90,1461,1,18,165,1,2018,1100000,中層の事務所ビルが建ち並ぶ商業地域,水道橋,290,商業
1718,1,ホテルグランドパレス,東京都千代田区飯田橋１丁目１-１,1972年2月,1972,東京都,13_東京都,464,直営,パレスホテルグループ,東京都/千代田区/飯田橋/一丁目/１番,139.75021,35.69739,5,7,57,717,1,91,1461,1,19,165,1,2018,1100000,中層の事務所ビルが建ち並ぶ商業地域,水道橋,290,商業
2123,13,ヴィラフォンテーヌ九段下,東京都千代田区西神田２丁目４-４,2006年5月,2006,東京都,13_東京都,144,所有直営,ホテルヴィラフォンテーヌ,東京都/千代田区/西神田/二丁目/４番,139.75455,35.69807,5,7,56,604,1,94,1461,1,16,165,1,2018,1100000,中層の事務所ビルが建ち並ぶ商業地域,水道橋,290,商業
980,60,スーパーホテル東京・JR立川北口,東京都立川市曙町２丁目21番9号,2007年12月,2007,東京都,13_東京都,96,賃貸,スーパーホテル,東京都/立川市/曙町/二丁目/２１番,139.41714,35.69942,5,7,89,1195,2,133,2016,2,45,637,0,2018,740000,店舗、事務所ビル、ホテル等の建ち並ぶ商業地域,立川,400,商業
2037,56,立川グランドホテル,東京都立川市曙町２丁目１４-１６,2017年4月,2017,東京都,13_東京都,118,賃貸,ホスピタリティパートナーズグループ,東京都/立川市/曙町/二丁目/１４番,139.41544,35.69941,5,7,88,1195,2,132,2016,2,44,637,0,2018,740000,店舗、事務所ビル、ホテル等の建ち並ぶ商業地域,立川,400,商業
1327,10,東急ステイ水道橋,東京都千代田区神田三崎町１丁目１-１２,2007年6月,2007,東京都,13_東京都,156,賃貸,東急ステイ,東京都/千代田区/神田三崎町/一丁目/１番,139.75665,35.7007,5,7,56,648,2,93,1409,2,13,154,1,2018,1390000,中高層事務所ビルのほか学校も見られる商業地域,水道橋,420,商業
873,12,ホテルメッツ国分寺,東京都国分寺市南町３丁目２０-３,1996年5月,1996,東京都,13_東京都,75,賃貸,JR東日本ホテルズ,東京都/国分寺市/南町/三丁目/２０番,139.47997,35.69989,5,7,80,1033,2,130,1854,2,35,550,0,2018,1430000,中層の店舗ビル等が建ち並ぶ駅に近い商業地域,国分寺,130,商業
117,87,アパホテル東京九段下,東京都千代田区飯田橋１丁目４-７,2011年12月,2011,東京都,13_東京都,139,所有直営,アパホテルズ＆リゾーツ,東京都/千代田区/飯田橋/一丁目/４番,139.74962,35.69823,5,7,58,717,1,92,1461,1,20,165,1,2018,1420000,一般住宅、共同住宅、事務所等が混在する地域,飯田橋,340,1住居
2771,102,ホテルルートイン東京阿佐ヶ谷,東京都杉並区成田東５丁目３５-１４,2005年11月,2005,東京都,13_東京都,224,賃貸,ルートインホテルズ,東京都/杉並区/成田東/五丁目/３５番,139.63303,35.70013,5,7,75,709,2,117,1578,3,36,237,0,2018,571000,中小規模一般住宅、アパート等が多い住宅地域,南阿佐ケ谷,470,1低専
130,100,アパホテル東新宿駅前,東京都新宿区大久保１丁目１-４８,2012年11月,2012,東京都,13_東京都,122,所有直営,アパホテルズ＆リゾーツ,東京都/新宿区/大久保/一丁目/１番,139.70615,35.69895,5,7,69,601,1,104,1451,2,33,195,0,2018,511000,一般住宅、アパート等が混在する住宅地域,新大久保,400,1住居
585,68,global cabin東京水道橋,東京都文京区後楽１丁目２-８,2017年12月,2017,東京都,13_東京都,88,賃貸,共立メンテナンス,東京都/文京区/後楽/一丁目/２番,139.75119,35.70285,5,7,56,648,2,93,1409,2,13,154,1,2018,3340000,高層の事務所ビル、ホテル等が建ち並ぶ商業地域,水道橋,200,商業
866,5,ホテルメトロポリタンエドモント,東京都千代田区飯田橋３丁目１０-８,1985年6月,1985,東京都,13_東京都,665,賃貸,JR東日本ホテルズ,東京都/千代田区/飯田橋/三丁目/１０番,139.74985,35.70069,5,7,58,648,2,96,1461,1,16,154,1,2018,3340000,高層の事務所ビル、ホテル等が建ち並ぶ商業地域,水道橋,200,商業
822,41,ホテルサンルート東新宿,東京都新宿区新宿７丁目２７-９,2007年4月,2007,東京都,13_東京都,311,MC,サンルートホテルチェーン,東京都/新宿区/新宿/七丁目/２７番,139.70808,35.69921,5,7,69,601,1,107,1451,2,33,195,0,2018,2110000,高層事務所、店舗兼共同住宅が建ち並ぶ商業地域,東新宿,200,商業
