u_id,h_id,hotel_name,住所,y_m,o_year,prefecture,pre_code,rooms,management,brand,LocName,fX,fY,iConf,iLvl,haneda_dur,haneda_far,haneda_tra,narita_dur,narita_far,narita_tra,L01_005,L01_006,L01_044,L01_045,L01_046,L01_047
183,153,アパホテルTKP日暮里駅前,東京都荒川区東日暮里５丁目５２-９,2016年12月,2016,東京都,13_東京都,278,FC,アパホテルズ＆リゾーツ,東京都/荒川区/東日暮里/五丁目/５２番,139.771500000000003,35.727780000000003,5,7,55m,648,2,1h15m,"1,235",1,2018,1560000,中高層の店舗等が建ち並ぶ駅前の商業地域,日暮里,200,商業
653,4,ホテルラングウッド,東京都荒川区東日暮里5-50-5,2004年12月,2004,東京都,13_東京都,126,賃貸,グリーンホスピタリティーマネジメント,東京都/荒川区/東日暮里/五丁目/５０番,139.772919999999999,35.727969999999999,5,7,55m,648,2,1h15m,"1,235",1,2018,1560000,中高層の店舗等が建ち並ぶ駅前の商業地域,日暮里,200,商業
1308,8,アパホテル（TKP日暮里）,東京都荒川区東日暮里５丁目５２-９,2016年12月,2016,東京都,13_東京都,278,FC,TKPホテル＆リゾート事業,東京都/荒川区/東日暮里/五丁目/５２番,139.771500000000003,35.727780000000003,5,7,55m,648,2,1h15m,"1,235",1,2018,1560000,中高層の店舗等が建ち並ぶ駅前の商業地域,日暮里,200,商業
2265,23,ホテルマイステイズ日暮里,東京都荒川区東日暮里５丁目４３-７,1987年6月,1987,東京都,13_東京都,93,賃貸,ホテルマイステイズマネジメント,東京都/荒川区/東日暮里/五丁目/４３番,139.774409999999989,35.727609999999999,5,7,57m,648,2,1h17m,"1,235",1,2018,1560000,中高層の店舗等が建ち並ぶ駅前の商業地域,日暮里,200,商業
865,4,ホテルメトロポリタン,東京都豊島区西池袋１丁目６-１,1985年6月,1985,東京都,13_東京都,807,賃貸,JR東日本ホテルズ,東京都/豊島区/西池袋/一丁目/６番,139.708010000000002,35.728340000000003,5,7,1h7m,666,1,1h39m,"1,400",2,2018,3850000,中高層店舗、事務所等が建ち並ぶ高度商業地域,池袋,0,商業
227,6,ザ・ビー池袋,東京都豊島区東池袋１丁目３９-４,2007年12月,2007,東京都,13_東京都,175,賃貸,イシンホテルズグループ,東京都/豊島区/東池袋/一丁目/３９番,139.714319999999987,35.732439999999997,5,7,1h8m,666,1,1h40m,"1,400",2,2018,12300000,中高層の店舗、事務所が建ち並ぶ繁華な商業地域,池袋,170,商業
1078,4,センチュリオンホテル池袋,東京都豊島区東池袋１丁目８-９,2014年9月,2014,東京都,13_東京都,145,賃貸直営,CENTURION HOTELS,東京都/豊島区/東池袋/一丁目/８番,139.714449999999999,35.731720000000003,5,7,1h8m,666,1,1h40m,"1,400",2,2018,12300000,中高層の店舗、事務所が建ち並ぶ繁華な商業地域,池袋,170,商業
1735,14,第一イン池袋,東京都豊島区東池袋１丁目４２-８,1982年10月,1982,東京都,13_東京都,139,FC,阪急阪神第一ホテルグループ,東京都/豊島区/東池袋/一丁目/４２番,139.713150000000013,35.732349999999997,5,7,1h8m,666,1,1h40m,"1,400",2,2018,12300000,中高層の店舗、事務所が建ち並ぶ繁華な商業地域,池袋,170,商業
719,7,京王プレッソイン池袋,東京都豊島区南池袋２丁目２９-１１,2009年2月,2009,東京都,13_東京都,231,賃貸,京王プレッソイン,東京都/豊島区/南池袋/二丁目/２９番,139.715609999999998,35.727780000000003,5,7,1h9m,666,1,1h41m,"1,400",2,2018,1790000,中高層の店舗、ホテル等が混在する商業地域,池袋,450,商業
1647,244,東横INN東京秋川駅北口,東京都あきる野市秋川１丁目１-７,2015年9月,2015,東京都,13_東京都,145,NA,東横INN,東京都/あきる野市/秋川/一丁目/１番,139.287640000000010,35.728470000000002,5,7,1h57m,"1,325",4,3h0m,"1,745",4,2018,226000,中層の店舗、事務所ビルが建ち並ぶ駅前商業地域,秋川,150,近商
2256,14,ホテルマイステイズ東池袋,東京都豊島区東池袋４丁目３９-１３,1990年4月,1990,東京都,13_東京都,176,賃貸,ホテルマイステイズマネジメント,東京都/豊島区/東池袋/四丁目/３９番,139.723880000000008,35.729349999999997,5,7,1h9m,677,2,1h39m,"1,389",2,2018,602000,住宅、事務所等が混在する区画整理済の住宅地域,大塚,380,1住居
1900,20,サンジャインシティプリンスホテル東京,東京都豊島区東池袋３丁目１-５,1980年4月,1980,東京都,13_東京都,1110,直営,プリンスホテルズ＆リゾーツ,東京都/豊島区/東池袋/三丁目/１番,139.719189999999998,35.729289999999999,5,7,1h15m,666,1,1h46m,"1,389",2,2018,1390000,中高層の店舗兼事務所ビル等が建ち並ぶ商業地域,池袋,700,商業
2093,7,ホテルウィングインターナショナル池袋,東京都豊島区東池袋３丁目１０-７,2000年8月,2000,東京都,13_東京都,85,所有直営,ホテルウィングインターナショナル,東京都/豊島区/東池袋/三丁目/１０番,139.718549999999993,35.732230000000001,5,7,1h13m,666,1,1h45m,"1,400",2,2018,1390000,中高層の店舗兼事務所ビル等が建ち並ぶ商業地域,池袋,700,商業
2938,269,アークホテル東京池袋,東京都豊島区東池袋３丁目５-５,2005年1月,2005,東京都,13_東京都,110,所有直営,ルートインホテルズ,東京都/豊島区/東池袋/三丁目/５番,139.717160000000007,35.731290000000001,5,7,1h11m,666,1,1h43m,"1,400",2,2018,1390000,中高層の店舗兼事務所ビル等が建ち並ぶ商業地域,池袋,700,商業
1010,90,スーパーホテル東京・大塚,東京都豊島区北大塚２丁目１７-１３,2012年4月,2012,東京都,13_東京都,80,賃貸,スーパーホテル,東京都/豊島区/北大塚/二丁目/１７番,139.728029999999990,35.733550000000001,5,7,1h5m,677,2,1h35m,"1,389",2,2018,1060000,小売店舗、飲食店舗ビル等が建ち並ぶ商業地域,大塚,110,商業
1425,22,東横INN大塚駅北口I,東京都豊島区北大塚２丁目１１-３,1998年10月,1998,東京都,13_東京都,56,NA,東横INN,東京都/豊島区/北大塚/二丁目/１１番,139.727579999999989,35.733269999999997,5,7,1h4m,677,2,1h34m,"1,389",2,2018,1060000,小売店舗、飲食店舗ビル等が建ち並ぶ商業地域,大塚,110,商業
1534,131,東横INN山手線大塚駅北口Ⅱ,東京都豊島区北大塚２丁目５-９,2006年10月,2006,東京都,13_東京都,139,NA,東横INN,東京都/豊島区/北大塚/二丁目/５番,139.727100000000007,35.732689999999998,5,7,1h4m,677,2,1h34m,"1,389",2,2018,1060000,小売店舗、飲食店舗ビル等が建ち並ぶ商業地域,大塚,110,商業
3023,25,R&Bホテル大塚駅北口,東京都豊島区北大塚２丁目１４-２,1999年10月,1999,東京都,13_東京都,260,賃貸,ワシントンホテルプラザチェーン　R＆Bホテルチェーン,東京都/豊島区/北大塚/二丁目/１４番,139.729340000000008,35.732239999999997,5,7,1h3m,677,2,1h33m,"1,389",2,2018,1060000,小売店舗、飲食店舗ビル等が建ち並ぶ商業地域,大塚,110,商業
997,77,スーパーホテルJR池袋西口,東京都豊島区池袋２丁目１４-１２,2009年8月,2009,東京都,13_東京都,113,賃貸,スーパーホテル,東京都/豊島区/池袋/二丁目/１４番,139.706600000000009,35.732089999999999,5,7,1h8m,666,1,1h40m,"1,400",2,2018,1890000,中高層の店舗、事務所が建ち並ぶ商業地域,池袋,370,商業
1330,13,東急ステイ池袋,東京都豊島区池袋２丁目１２-２,2010年4月,2010,東京都,13_東京都,156,直営,東急ステイ,東京都/豊島区/池袋/二丁目/１２番,139.707110000000000,35.732430000000001,5,7,1h8m,666,1,1h40m,"1,400",2,2018,1890000,中高層の店舗、事務所が建ち並ぶ商業地域,池袋,370,商業
605,10,グランパーク・イン巣鴨,東京都豊島区巣鴨1-18-4,2015年11月,2015,東京都,13_東京都,118,賃貸,グランパークホテル,東京都/豊島区/巣鴨/一丁目/１８番,139.739440000000002,35.732370000000003,5,7,1h1m,655,1,1h33m,"1,389",2,2018,1510000,中高層の店舗、事務所ビルが多い商業地域,巣鴨,120,商業
109,79,アパホテル池袋駅北口,東京都豊島区池袋２丁目４８-７,2010年4月,2010,東京都,13_東京都,171,所有直営,アパホテルズ＆リゾーツ,東京都/豊島区/池袋/二丁目/４８番,139.711399999999998,35.733600000000003,5,7,1h10m,666,1,1h42m,"1,400",2,2018,1250000,中高層の店舗兼事務所ビル等が建ち並ぶ商業地域,池袋,250,商業
1490,87,東横INN池袋北口1,東京都豊島区池袋２丁目５０-５,2005年1月,2005,東京都,13_東京都,226,NA,東横INN,東京都/豊島区/池袋/二丁目/５０番,139.710939999999994,35.734189999999998,5,7,1h10m,666,1,1h42m,"1,400",2,2018,1250000,中高層の店舗兼事務所ビル等が建ち並ぶ商業地域,池袋,250,商業
1567,164,東横INN池袋北口Ⅱ,東京都豊島区池袋２丁目５１-２,2007年10月,2007,東京都,13_東京都,373,NA,東横INN,東京都/豊島区/池袋/二丁目/５１番,139.710340000000002,35.734119999999997,5,7,1h11m,666,1,1h43m,"1,400",2,2018,1250000,中高層の店舗兼事務所ビル等が建ち並ぶ商業地域,池袋,250,商業
2298,56,フレックステイイン巣鴨,東京都豊島区巣鴨３丁目６-１６,1994年6月,1994,東京都,13_東京都,104,賃貸,ホテルマイステイズマネジメント,東京都/豊島区/巣鴨/三丁目/６番,139.734360000000009,35.733600000000003,5,7,1h4m,655,1,1h36m,"1,389",2,2018,591000,中規模一般住宅が多い閑静な住宅地域,大塚,550,1中専
880,19,ホテルメッツ田端,東京都北区東田端1-17-20,1998年2月,1998,東京都,13_東京都,98,賃貸,JR東日本ホテルズ,東京都/北区/東田端/一丁目/１７番,139.762130000000013,35.736519999999999,5,7,53m,677,1,1h29m,"1,368",2,2018,535000,一般住宅、アパート等が建ち並ぶ住宅地域,田端,380,1住居
176,146,アパホテル巣鴨駅前,東京都豊島区巣鴨２丁目９-７,2016年6月,2016,東京都,13_東京都,512,直営,アパホテルズ＆リゾーツ,東京都/豊島区/巣鴨/二丁目/９番,139.738239999999990,35.734839999999998,5,7,1h1m,677,2,1h32m,"1,389",2,2018,763000,店舗付事務所、低層店舗等が混在する商業地域,巣鴨,210,商業
2000,19,スマイルホテル巣鴨,東京都豊島区巣鴨２丁目４-７,2012年11月,2012,東京都,13_東京都,126,FC,ホスピタリティパートナーズグループ,東京都/豊島区/巣鴨/二丁目/４番,139.739239999999995,35.734490000000001,5,7,1h1m,677,2,1h32m,"1,389",2,2018,763000,店舗付事務所、低層店舗等が混在する商業地域,巣鴨,210,商業
1018,98,スーパーホテルlnn池袋駅北口,東京都豊島区池袋２丁目６２-１４,2003年4月,2003,東京都,13_東京都,209,賃貸,スーパーホテル,東京都/豊島区/池袋/二丁目/６２番,139.710360000000009,35.734940000000002,5,7,1h11m,666,1,1h43m,"1,400",2,2018,790000,中層の日用品店舗等の建ち並ぶ商業地域,池袋,500,近商
900,39,ホテルメッツ駒込,東京都豊島区駒込２丁目１-３９,2009年9月,2009,東京都,13_東京都,152,賃貸,JR東日本ホテルズ,東京都/豊島区/駒込/二丁目/１番,139.747379999999993,35.736530000000002,5,7,1h0m,677,2,1h30m,"1,368",2,2018,1230000,中高層店舗、事務所が建ち並ぶ商業地域,駒込,110,商業
2296,54,フレッタステイイン江古田,東京都練馬区栄町８-６,1989年3月,1989,東京都,13_東京都,210,賃貸,ホテルマイステイズマネジメント,東京都/練馬区/栄町/８番,139.670379999999994,35.737299999999998,5,7,1h19m,840,2,1h52m,"1,574",3,2018,762000,店舗、店舗兼共同住宅等が建ち並ぶ商業地域,江古田,200,商業
1624,221,東横INN福生駅前東口,東京都福生市東町４-１,2010年9月,2010,東京都,13_東京都,239,NA,東横INN,東京都/福生市/東町/４番地,139.328090000000003,35.742440000000002,5,7,1h50m,"1,401",3,2h37m,"2,178",3,2018,419000,中層の店舗ビルが建ち並ぶ駅前の商業地域,福生,0,商業
41,11,アパホテル東京板橋駅前,東京都豊島区上池袋４丁目４７-１,1997年7月,1997,東京都,13_東京都,202,所有直営,アパホテルズ＆リゾーツ,東京都/豊島区/上池袋/四丁目/４７番,139.719130000000007,35.744579999999999,5,7,1h10m,655,1,1h44m,"1,400",3,2018,690000,中高層の店舗兼共同住宅等が建ち並ぶ商業地域,板橋,400,商業
606,11,グランパーク・イン北千住,東京都足立区千住仲町４０-９,2015年11月,2015,東京都,13_東京都,80,賃貸,グランパークホテル,東京都/足立区/千住仲町/４０番,139.802470000000000,35.746479999999998,5,7,1h10m,789,1,1h20m,"1,162",1,2018,587000,中層の店舗兼共同住宅等が建ち並ぶ商業地域,北千住,300,商業
870,9,ホテルメッツ久米川,東京都東村山市栄町2-31-4,1994年5月,1994,東京都,13_東京都,47,賃貸直営,JR東日本ホテルズ,東京都/東村山市/栄町/二丁目/３１番,139.469480000000004,35.749240000000000,5,7,1h33m,900,2,2h18m,"2,028",3,2018,291000,中低層の店舗兼共同住宅等が建ち並ぶ商業地域,久米川,270,商業
2297,55,フレックステイイン常盤台,東京都板橋区常盤台１丁目５２-５,1990年6月,1990,東京都,13_東京都,129,賃貸,ホテルマイステイズマネジメント,東京都/板橋区/常盤台/一丁目/５２番,139.692290000000014,35.758189999999999,5,7,1h22m,831,2,1h59m,"1,565",3,2018,950000,中層の店舗、銀行等が混在する駅前の商業地域,ときわ台,70,商業
1651,248,東横INN西武池袋線東久留米駅西口,東京都東久留米市本町１-４-８,2016年11月,2016,東京都,13_東京都,169,NA,東横INN,東京都/東久留米市/本町/一丁目/４番,139.532039999999995,35.759369999999997,5,7,1h33m,"1,009",3,2h5m,"1,667",4,2018,273000,一般住宅のほかアパート等も散見される住宅地域,東久留米,300,1低専
2617,29,ホテルリブマックス東京羽村駅前,東京都羽村市五ノ神４丁目２-１５,2013年9月,2013,東京都,13_東京都,59,賃貸,リブマックスホテルズ＆リゾーツ,東京都/羽村市/五ノ神/四丁目/２番,139.315349999999995,35.760289999999998,5,7,1h54m,"1,401",3,2h41m,"2,178",3,2018,178000,店舗と事務所等が見られる街路沿いの商業地域,羽村,650,近商
2295,53,フレックステイイン東十条,東京都北区中十条２丁目１０-２,1986年8月,1986,東京都,13_東京都,88,賃貸,ホテルマイステイズマネジメント,東京都/北区/中十条/二丁目/１０番,139.727129999999988,35.762709999999998,5,7,1h1m,699,1,1h43m,"1,389",3,2018,820000,小売店舗、中層ビルが建ち並ぶ駅前の商業地域,東十条,160,商業
895,34,ホテルメッツ赤羽,東京都北区赤羽1-1-76,2005年5月,2005,東京都,13_東京都,120,賃貸,JR東日本ホテルズ,東京都/北区/赤羽/一丁目/１番,139.720990000000000,35.777850000000001,5,7,1h2m,785,1,1h44m,"1,400",2,2018,2630000,中高層店舗等が建ち並ぶ駅前の商業地域,赤羽,0,商業
1183,28,ダイワロイネットホテル東京赤羽,東京都北区赤羽南１丁目９-１３,2011年3月,2011,東京都,13_東京都,163,賃貸直営,ダイワロイネットホテルズ,東京都/北区/赤羽南/一丁目/９番,139.722550000000012,35.777520000000003,5,7,1h1m,785,1,1h43m,"1,400",2,2018,2630000,中高層店舗等が建ち並ぶ駅前の商業地域,赤羽,0,商業
